jobID,OBOR_nazev,addr,MIN_VZDELANI_nazev
9066060769,Výroba a provoz,"Truhlářská 1725, Cheb",Nižší střední odborné
9066080751,Obchod a cestovní ruch,"1, Odrava",Nižší střední odborné
9066100733,Služby,"1, Odrava",Nižší střední odborné
9066110724,Obchod a cestovní ruch,"1, Odrava",Nižší střední odborné
9066120715,Výroba a provoz,"Husova 552, Louny",Základní + praktická škola
9066130706,Výroba a provoz,"Lounská 891, Žatec",Střední odborné (vyučen)
9066150785,Výroba a provoz,"Švehlova 504, Hradec Králové",Střední odborné (vyučen)
9066160776,Stavebnictví,"Pardubická 118, Hradec Králové",ÚSO s maturitou (bez vyučení)
9066230713,Obchod a cestovní ruch,"1, Obědovice",Střední odborné (vyučen)
9066330720,Stavebnictví,"Husova 644, Plzeň",Základní + praktická škola
9066340711,Obchod a cestovní ruch,"Guldenerova 2577, Plzeň",Střední odborné (vyučen)
9066360790,Výroba a provoz,"Lesní 126, Dýšina",Základní + praktická škola
9066370781,Výroba a provoz,"Husova 644, Plzeň",Základní + praktická škola
9066380772,Obchod a cestovní ruch,"Guldenerova 2577, Plzeň",Střední odborné (vyučen)
9066390763,Stavebnictví,"Kopeckého sady 357, Plzeň",Střední odborné (vyučen)
9066430727,Zemědělství a lesnictví,"1, Popelín",Základní + praktická škola
9066440718,Služby,"Vysočanská 382, Praha",Střední odborné (vyučen)
9066450709,Doprava,"nan, Praha",Základní + praktická škola
9066470788,Výroba a provoz,"nan, Praha",Střední odborné (vyučen)
9066520743,Služby,"Hradecká 1092, Jičín",Základní + praktická škola
9066540725,Obchod a cestovní ruch,"Husova 557, Jičín",Střední nebo střední odborné bez maturity a bez vyučení
9066550716,Výroba a provoz,"nan, Praha",Základní + praktická škola
9066560707,Administrativa,"Štěpánská 567, Praha",Vysokoškolské
9066570795,Obchod a cestovní ruch,"Kunratická spojka 1169, Praha",Střední odborné (vyučen)
9066580786,Služby,"Vysočanská 382, Praha",Střední odborné (vyučen)
9066600768,Obchod a cestovní ruch,"Jamská 2364, Žďár nad Sázavou",ÚSO s maturitou (bez vyučení)
9066620750,Výroba a provoz,"č.e. 511, Štěpánov nad Svratkou",Střední odborné (vyučen)
9066630741,Informační technologie,"460, Hamry nad Sázavou",Bez vzdělání
9066640732,Výroba a provoz,"č.e. 511, Štěpánov nad Svratkou",Střední odborné (vyučen)
9066650723,Výroba a provoz,"č.e. 511, Štěpánov nad Svratkou",Střední odborné (vyučen)
9066660714,Obrana a ochrana,"300, Kamenec u Poličky",ÚSO s maturitou (bez vyučení)
9066680793,Výroba a provoz,"č.e. 511, Štěpánov nad Svratkou",Střední odborné (vyučen)
9066690784,Výroba a provoz,"Jihlavská 1143, Žďár nad Sázavou",Střední odborné (vyučen)
9066710766,Služby,"Jamská 2359, Žďár nad Sázavou",Bez vzdělání
9066720757,Výroba a provoz,"č.e. 511, Štěpánov nad Svratkou",Střední odborné (vyučen)
9066730748,Obchod a cestovní ruch,"Opavská 214, Kravaře",Střední odborné (vyučen)
9066740739,Zdravotnictví,"U pomníku padlých 85, Starý Kolín",Vyšší odborné
9066760721,Výchova a vzdělávání,"Žitomířská 1359, Český Brod",Vysokoškolské
9066780703,Zemědělství a lesnictví,"42, Tuchoraz",Základní + praktická škola
9066790791,Zdravotnictví,"U pomníku padlých 85, Starý Kolín",Vysokoškolské
9066810773,Výchova a vzdělávání,"U Školy 52, Opava",Vysokoškolské
9066820764,Výchova a vzdělávání,"U Školy 52, Opava",ÚSO s maturitou (bez vyučení)
9066830755,Stavebnictví,"Pekařská 1706, Opava",Střední odborné (vyučen)
9066840746,Výroba a provoz,"Olomoucká 2979, Opava",Střední odborné (vyučen)
9066850737,Výroba a provoz,"Pekařská 1706, Opava",Střední odborné (vyučen)
9066920771,Stavebnictví,"27, Bílý Kostel nad Nisou",Střední odborné (vyučen)
9066960735,Výroba a provoz,"27, Bílý Kostel nad Nisou",Střední odborné (vyučen)
9066980717,Výroba a provoz,"Svárovská 695, Stráž nad Nisou",Základní + praktická škola
9067010787,Zdravotnictví,"Heydukova 101, Písek",ÚSV
9067020778,Obrana a ochrana,"nan, Milevsko",Základní + praktická škola
9067030769,Obchod a cestovní ruch,"č.e. 69, Vojníkov",Střední odborné (vyučen)
9067050751,Obchod a cestovní ruch,"K Lipám 345, Písek",ÚSV
9067060742,Výroba a provoz,"Zámostí 272, Mirovice",Střední odborné (vyučen)
9067070733,Obchod a cestovní ruch,"56, Stožec",Střední odborné (vyučen)
9067090715,Výroba a provoz,"Špidrova 84, Vimperk",Střední odborné (vyučen)
9067100706,Výroba a provoz,"Průmyslová 1366, Prachatice",ÚSO s maturitou (bez vyučení)
9067110794,Obchod a cestovní ruch,"náměstí Svobody 187, Vlachovo Březí",Základní + praktická škola
9067120785,Výroba a provoz,"Hlučínská 641, Dolní Benešov",Střední odborné (vyučen)
9067130776,Obchod a cestovní ruch,"Mírové náměstí 19, Hlučín",Základní + praktická škola
9067160749,Obchod a cestovní ruch,"Mírové náměstí 19, Hlučín",Střední odborné (vyučen)
9067170740,Obchod a cestovní ruch,"Mírové náměstí 19, Hlučín",Základní + praktická škola
9067180731,Obchod a cestovní ruch,"Lidická 323, Beroun",Základní + praktická škola
9067190722,Obrana a ochrana,"Zámecká 1466, Hořovice",Základní + praktická škola
9067200713,Výroba a provoz,"Karlštejnská 110, Loděnice",ÚSV
9067210704,Doprava,"Pod Hájem 324, Králův Dvůr",Základní + praktická škola
9067240774,Výchova a vzdělávání,"Konopišťská 386, Benešov",ÚSO s maturitou (bez vyučení)
9067260756,Výchova a vzdělávání,"Konopišťská 386, Benešov",ÚSO s maturitou (bez vyučení)
9067270747,Výroba a provoz,"Konopišťská 386, Benešov",Základní + praktická škola
9067280738,Obchod a cestovní ruch,"A. Kašpara 90, Šumperk",ÚSO s maturitou (bez vyučení)
9067290729,Management,"Žerotínova 830, Šumperk",Vyšší odborné
9067300720,Služby,"U Dřevnice 330, Zlín",Střední odborné (vyučen)
9067310711,Služby,"U Dřevnice 330, Zlín",Střední odborné (vyučen)
9067320702,Doprava,"U Dřevnice 330, Zlín",Střední odborné (vyučen)
9067330790,Obchod a cestovní ruch,"152, Mysločovice",Střední odborné (vyučen)
9067340781,Zdravotnictví,"náměstí Komenského 848, Tlumačov",Základní + praktická škola
9067350772,Služby,"Vršava I 4283, Zlín",Střední odborné (vyučen)
9067370754,Administrativa,"A. Kašpara 90, Šumperk",ÚSO s maturitou (bez vyučení)
9067380745,Služby,"U Dřevnice 330, Zlín",Střední odborné (vyučen)
9067390736,Služby,"U Dřevnice 330, Zlín",Střední odborné (vyučen)
9067440788,Zemědělství a lesnictví,"Jihlavská 340, Brno",ÚSO s maturitou (bez vyučení)
9067460770,Výroba a provoz,"Mezi úvozy 1850, Praha",Střední odborné (vyučen)
9067480752,Výroba a provoz,"tř. Václava Klementa 869, Mladá Boleslav",Vysokoškolské
9067490743,Služby,"Tovární 1162, Lovosice",Neúplné základní
9067530707,Výroba a provoz,"K Náklí 404, Týnec nad Sázavou",Střední odborné (vyučen)
9067590750,Obchod a cestovní ruch,"639, Jablůnka",ÚSO s maturitou (bez vyučení)
9067610732,Administrativa,"nan, Praha",ÚSO s maturitou (bez vyučení)
9067630714,Zemědělství a lesnictví,"Korandova 2927, Plzeň",Základní + praktická škola
9067660784,Obchod a cestovní ruch,"Vrchlického 50, Liberec",Střední odborné (vyučen)
9067670775,Obrana a ochrana,"Chlumecká 2424, Praha",Střední odborné (vyučen)
9067700748,Administrativa,"Sousedíkova 973, Praha",ÚSO (vyučení s maturitou)
9067720730,Administrativa,"Pastelová 1081, Liberec",ÚSO (vyučení s maturitou)
9067760791,Administrativa,"Sousedíkova 973, Praha",ÚSO (vyučení s maturitou)
9067780773,Administrativa,"113, Úštěk",ÚSO (vyučení s maturitou)
9067790764,Administrativa,"Pastelová 1081, Liberec",ÚSO (vyučení s maturitou)
9067800755,Služby,"Gellhornova 2228, Blansko",Střední odborné (vyučen)
9067850710,Kultura a sport,"Sousedíkova 973, Praha",ÚSO (vyučení s maturitou)
9067890771,Obrana a ochrana,"Hlavní 71, Herink",Střední odborné (vyučen)
9067920744,Výroba a provoz,"nan, Praha",Střední odborné (vyučen)
9067930735,Výroba a provoz,"Bří Hubálků 869, Česká Třebová",Střední odborné (vyučen)
9067970796,Výroba a provoz,"Dětmarovická 403, Karviná",ÚSO s maturitou (bez vyučení)
9068030742,Výroba a provoz,"60, Jihlava",Střední nebo střední odborné bez maturity a bez vyučení
9068040733,Zdravotnictví,"Tř. 1. máje 525, Přeštice",Střední odborné (vyučen)
9068070706,Obrana a ochrana,"nan, Olomouc",Střední odborné (vyučen)
9068080794,Služby,"Na zákopě 452, Olomouc",Bez vzdělání
9068090785,Obrana a ochrana,"nan, Olomouc",Základní + praktická škola
9068100776,Obrana a ochrana,"nan, Litovel",Střední odborné (vyučen)
9068120758,Služby,"Urbinská 184, Český Krumlov",Vyšší odborné
9068130749,Výroba a provoz,"Nerudova 599, Prostějov",Střední odborné (vyučen)
9068150731,Obchod a cestovní ruch,"Jarošova 1234, Znojmo",Bez vzdělání
9068160722,Výroba a provoz,"Plzeňská 293, Dýšina",Vyšší odborné
9068170713,Služby,"Na Novém poli 383, Karviná",ÚSO (vyučení s maturitou)
9068220765,Obchod a cestovní ruch,"Lochotínská 1108, Plzeň",Střední odborné (vyučen)
9068280711,Výroba a provoz,"Halasovo náměstí 842, Brno",Střední odborné (vyučen)
9068300790,Obchod a cestovní ruch,"Dolní hejčínská 390, Olomouc",Střední odborné (vyučen)
9068350745,Administrativa,"Domažlická 1235, Plzeň",ÚSV
9068370727,Doprava,"nan, Pardubice",Střední odborné (vyučen)
9068450752,Obchod a cestovní ruch,"Argentinská 286, Praha",Střední odborné (vyučen)
9068480725,Výroba a provoz,"třída Tomáše Bati 406, Napajedla",ÚSO s maturitou (bez vyučení)
9068500707,Výroba a provoz,"třída Tomáše Bati 406, Napajedla",ÚSO s maturitou (bez vyučení)
9068510795,Výchova a vzdělávání,"Jaselská 660, Mladá Boleslav",Bakalářské
9068540768,Služby,"Severní 2439, Nymburk",Střední odborné (vyučen)
9068560750,Informační technologie,"V jámě 1371, Praha",Bakalářské
9068580732,Výroba a provoz,"třída Tomáše Bati 406, Napajedla",Vysokoškolské
9068590723,Výroba a provoz,"1, Most",Neúplné základní
9068630784,Výroba a provoz,"Železniční 570, Olomouc",Střední odborné (vyučen)
9068640775,Zdravotnictví,"nám. Sadové 4, Olomouc",Základní + praktická škola
9068650766,Finance,"Brněnská 462, Olomouc",ÚSO (vyučení s maturitou)
9068670748,Výroba a provoz,"Šumperská 1349, Uničov",Střední odborné (vyučen)
9068680739,Obchod a cestovní ruch,"Březinova 1127, Olomouc",Nižší střední odborné
9068700721,Obchod a cestovní ruch,"Lipenská 578, Olomouc",ÚSV
9068710712,Výroba a provoz,"Brněnská 462, Olomouc",Střední odborné (vyučen)
9068720703,Výroba a provoz,"Týnecká 814, Olomouc",Základní + praktická škola
9068730791,Výroba a provoz,"Týnecká 814, Olomouc",Základní + praktická škola
9068740782,Výroba a provoz,"Šumperská 1354, Uničov",Střední odborné (vyučen)
9068760764,Administrativa,"Staškova 652, Olomouc",Střední odborné (vyučen)
9068770755,Výroba a provoz,"nan, Olomouc",Střední odborné (vyučen)
9068790737,Obchod a cestovní ruch,"Březinova 1127, Olomouc",Nižší střední odborné
9068810719,Obchod a cestovní ruch,"78, Štarnov",Střední odborné (vyučen)
9068820710,Obchod a cestovní ruch,"nan, Olomouc",Základní + praktická škola
9068830798,Výroba a provoz,"Příčná 1217, Olomouc",Střední odborné (vyučen)
9068840789,Doprava,"Olomoucká 612, Horka nad Moravou",Střední odborné (vyučen)
9068850780,Obchod a cestovní ruch,"Wolkerova 1197, Olomouc",Střední nebo střední odborné bez maturity a bez vyučení
9068860771,Zdravotnictví,"nám. Sadové 4, Olomouc",ÚSO s maturitou (bez vyučení)
9068870762,Obchod a cestovní ruch,"310, Lipno nad Vltavou",ÚSV
9068890744,Administrativa,"Pernerova 168, Pardubice",Střední odborné (vyučen)
9068900735,Obchod a cestovní ruch,"82, Lázně Libverda",Střední odborné (vyučen)
9068910726,Výroba a provoz,"82, Lázně Libverda",Střední odborné (vyučen)
9068920717,Výroba a provoz,"U Panasonicu 396, Pardubice",Nižší střední odborné
9068930708,Služby,"82, Lázně Libverda",Střední odborné (vyučen)
9068950787,Služby,"nan, Praha",Střední odborné (vyučen)
9069000742,Výroba a provoz,"nan, Chuchelná",Střední odborné (vyučen)
9069010733,Obchod a cestovní ruch,"Pernerova 168, Pardubice",Střední odborné (vyučen)
9069060785,Obchod a cestovní ruch,"Komárkova 1294, Praha",Nižší střední
9069090758,Stavebnictví,"nan, Bruntál",Nižší střední odborné
9069110740,Stavebnictví,"nan, Bruntál",Nižší střední odborné
9069120731,Stavebnictví,"nan, Bruntál",Nižší střední odborné
9069130722,Obrana a ochrana,"Opavská 1435, Bruntál",Základní + praktická škola
9069160792,Obchod a cestovní ruch,"Karlovo nám. 17, Třebíč",Střední odborné (vyučen)
9069170783,Obchod a cestovní ruch,"1. máje 30, Karlovy Vary",ÚSO s maturitou (bez vyučení)
9069190765,Administrativa,"3, Sadov",ÚSV
9069200756,Služby,"Zámecký vrch 379, Karlovy Vary",Nižší střední odborné
9069210747,Zdravotnictví,"Čankovská 1021, Karlovy Vary",ÚSO s maturitou (bez vyučení)
9069220738,Zdravotnictví,"Staromlýnská 157, Březová",Střední odborné (vyučen)
9069230729,Administrativa,"náměstí Republiky 1066, Karlovy Vary",Střední odborné (vyučen)
9069240720,Služby,"Zámecký vrch 379, Karlovy Vary",Základní + praktická škola
9069260702,Výroba a provoz,"Starohradská 316, Polička",Střední odborné (vyučen)
9069270790,Výroba a provoz,"358, Sebranice",Nižší střední odborné
9069280781,Finance,"Smetanovo náměstí 71, Litomyšl",ÚSO s maturitou (bez vyučení)
9069310754,Výroba a provoz,"Hradišťská 98, Buchlovice",Střední odborné (vyučen)
9069320745,Výroba a provoz,"Hlavní 250, Uherské Hradiště",Střední odborné (vyučen)
9069330736,Zemědělství a lesnictví,"99, Ostrožská Lhota",Střední odborné (vyučen)
9069340727,Služby,"88, Mosty u Jablunkova",Základní + praktická škola
9069380788,Obchod a cestovní ruch,"Frýdecká 270, Třinec",Střední odborné (vyučen)
9069390779,Výroba a provoz,"199, Třinec",Střední odborné (vyučen)
9069400770,Výroba a provoz,"745, Třinec",Základní + praktická škola
9069410761,Obchod a cestovní ruch,"Tyršova 246, Tetčice",Střední odborné (vyučen)
9069420752,Obchod a cestovní ruch,"Tyršova 480, Kuřim",Základní + praktická škola
9069430743,Výroba a provoz,"Hlavní 101, Lelekovice",Střední odborné (vyučen)
9069450725,Obrana a ochrana,"Brněnská 1027, Rosice",Střední odborné (vyučen)
9069460716,Obchod a cestovní ruch,"Tyršova 480, Kuřim",Základní + praktická škola
9069480795,Stavebnictví,"243, Zakřany",Základní + praktická škola
9069490786,Služby,"U Sýpky 416, Rajhradice",Střední odborné (vyučen)
9069500777,Doprava,"16, Česká",Střední odborné (vyučen)
9069510768,Výroba a provoz,"Hlavní 101, Lelekovice",Střední odborné (vyučen)
9069520759,Výroba a provoz,"243, Zakřany",Základní + praktická škola
9069530750,Výroba a provoz,"Stará pošta 820, Rajhrad",ÚSO (vyučení s maturitou)
9069540741,Obchod a cestovní ruch,"Hlavní 22, Vojkovice",Střední odborné (vyučen)
9069570714,Doprava,"Na Hutích 2962, Jablonec nad Nisou",Základní + praktická škola
9069580705,Výroba a provoz,"Letní 3867, Jablonec nad Nisou",Základní + praktická škola
9069600784,Doprava,"Na Hutích 2962, Jablonec nad Nisou",Základní + praktická škola
9069610775,Výroba a provoz,"Na Hutích 1972, Jablonec nad Nisou",Základní + praktická škola
9069620766,Výroba a provoz,"60, Koberovy",Střední odborné (vyučen)
9069630757,Výroba a provoz,"Hlavní 986, Smržovka",Střední odborné (vyučen)
9069640748,Obchod a cestovní ruch,"Pod Sv. Duchem 135, Český Krumlov",Základní + praktická škola
9069650739,Zemědělství a lesnictví,"14, Srnín",Střední odborné (vyučen)
9069660730,Obchod a cestovní ruch,"Hlavní 12, Psáry",Střední odborné (vyučen)
9069670721,Obchod a cestovní ruch,"70, Jílové u Prahy",Základní + praktická škola
9069680712,Služby,"Dobřejovická 170, Průhonice",Základní + praktická škola
9069690703,Výchova a vzdělávání,"Hlavní 12, Psáry",ÚSO s maturitou (bez vyučení)
9069700791,Služby,"Dobřejovická 170, Průhonice",Základní + praktická škola
9069710782,Obchod a cestovní ruch,"Obchodní 111, Čestlice",Střední odborné (vyučen)
9069720773,Výchova a vzdělávání,"Hlavní 11, Třebotov",ÚSO s maturitou (bez vyučení)
9069750746,Výroba a provoz,"76, Blatnička",Střední odborné (vyučen)
9069760737,Výroba a provoz,"nan, Hodonín",Střední odborné (vyučen)
9069790710,Výroba a provoz,"Jiráskova 1384, Kyjov",ÚSO (vyučení s maturitou)
9069800798,Obchod a cestovní ruch,"Sv. Čecha 3608, Hodonín",Základní + praktická škola
9069830771,Výroba a provoz,"300, Sobůlky",Střední odborné (vyučen)
9069840762,Služby,"183, Sudoměřice",Střední odborné (vyučen)
